Date,Market_Mode,Avg_FG_Score,Top_Sector,Top_Sector_Score,Num_Positions,Total_Investment,Avg_Risk_Reward,COT_Sentiment
2026-04-16 16:40:02.571411,RISK_ON,73.7118758464457,Financials,58.23491510716749,8,9833.4,0.05499999999999999,BEARISH (STALE-181d)
