Date,Market_Mode,Avg_FG_Score,Top_Sector,Top_Sector_Score,Num_Positions,Total_Investment,Avg_Risk_Reward,COT_Sentiment
2026-06-26 21:08:55.873250,RISK_OFF,37.39911858378165,Healthcare,60.05505843140894,15,8913.71,1.1699999999999997,N/A
