Date,Market_Mode,Avg_FG_Score,Top_Sector,Top_Sector_Score,Num_Positions,Total_Investment,Avg_Risk_Reward,COT_Sentiment
2026-03-30 16:40:02.511432,RISK_OFF,27.640101768423097,Energy,70.47217783505413,8,9941.009999999998,0.2425,BEARISH (STALE-164d)
