Date,Ticker,Sector_Name,Close,Volume,Momentum_5d,Momentum_20d,RS_vs_SPY,Volume_Pressure,Volatility,Sector_Score,FinViz_Code,Rank
2026-07-24,XLE,Energy,59.619998931884766,"Ticker
XLE    34115303
Name: 2026-07-24 00:00:00, dtype: int64",3.3633817899527685,10.22369895303521,0.09593165797678838,80.27599936329966,100.0,72.30898496399806,sec_energy,1
2026-07-24,XLF,Financials,56.310001373291016,"Ticker
XLF    29956365
Name: 2026-07-24 00:00:00, dtype: int64",0.08887851626309118,5.350796201175356,0.04720263045818984,69.78152170786109,45.508483781235654,58.57823374969819,sec_financial,2
2026-07-24,XLU,Utilities,46.290000915527344,"Ticker
XLU    16075123
Name: 2026-07-24 00:00:00, dtype: int64",2.479527987565966,0.959656392692354,0.0032912323733598203,51.976755005253224,67.39274853831878,53.77082686492307,sec_utilities,3
2026-07-24,XLV,Healthcare,162.57000732421875,"Ticker
XLV    7607454
Name: 2026-07-24 00:00:00, dtype: int64",0.9187479172969581,4.459295909315175,0.03828762753958803,64.3975696790096,10.401130387996815,53.431155473157375,sec_healthcare,4
2026-07-24,XLI,Industrials,182.66000366210938,"Ticker
XLI    5474504
Name: 2026-07-24 00:00:00, dtype: int64",1.811493190826119,-0.7929564923944699,-0.014234896477508419,45.35084180578157,94.68054177799473,53.15459674521358,sec_industrials,5
2026-07-24,XLRE,Real Estate,45.95000076293945,"Ticker
XLRE    4711021
Name: 2026-07-24 00:00:00, dtype: int64",1.1668925921633155,3.0500125716474757,0.024194794162911037,54.1819224096062,31.263749728494076,52.16426248560526,sec_realestate,6
2026-07-24,XLB,Materials,51.2599983215332,"Ticker
XLB    12119005
Name: 2026-07-24 00:00:00, dtype: int64",1.4446854539316156,-1.11883068932771,-0.01749363844684082,44.497310450930385,55.5305236950143,48.59629137425426,sec_basicmaterials,7
2026-07-24,XLP,Consumer Staples,84.12999725341797,"Ticker
XLP    9618678
Name: 2026-07-24 00:00:00, dtype: int64",-1.2442835516026096,0.22634596912758376,-0.004041871862287882,53.20019230072918,20.883053611454514,47.14170979209965,sec_consumerdefensive,8
2026-07-24,XLC,Communication Services,106.30000305175781,"Ticker
XLC    6142439
Name: 2026-07-24 00:00:00, dtype: int64",-3.9313135238445596,0.681948482872019,0.0005141532751564704,53.40243378782786,0.12672316679787343,44.48731556990138,sec_communicationservices,9
2026-07-24,XLK,Technology,175.8800048828125,"Ticker
XLK    7573296
Name: 2026-07-24 00:00:00, dtype: int64",0.1651623389545609,-4.708241911775646,-0.05338775067132018,39.956774566953094,56.36881449123625,43.67079280864224,sec_technology,10
2026-07-24,XLY,Consumer Discretionary,109.41000366210938,"Ticker
XLY    8194193
Name: 2026-07-24 00:00:00, dtype: int64",-5.223491555587511,-3.475954887561161,-0.04106488042917533,36.94207776369481,13.268593888956076,37.834656854160215,sec_consumercyclical,11
