Date,Ticker,Sector_Name,Close,Volume,Momentum_5d,Momentum_20d,RS_vs_SPY,Volume_Pressure,Volatility,Sector_Score,FinViz_Code,Rank
2025-11-11,XLV,Healthcare,150.69000244140625,"Ticker
XLV    12523515
Name: 2025-11-11 00:00:00, dtype: int64",3.852512820642251,5.866240212409557,0.027298646112100755,80.86154598979952,72.82255117714433,64.29362185574105,sec_healthcare,1
2025-11-11,XLE,Energy,91.52999877929688,"Ticker
XLE    19034581
Name: 2025-11-11 00:00:00, dtype: int64",4.977630710364078,5.974291847430835,0.028379162462313534,73.41733958922897,65.94015559506369,62.67463980832889,sec_energy,2
2025-11-11,XLK,Technology,293.0,"Ticker
XLK    7407989
Name: 2025-11-11 00:00:00, dtype: int64",-0.3197939829893137,4.081556547115728,0.009451809459162464,55.41870874096454,36.53767378489221,52.12296028000239,sec_technology,3
2025-11-11,XLI,Industrials,154.25,"Ticker
XLI    8596781
Name: 2025-11-11 00:00:00, dtype: int64",1.0746342854920377,0.659093233249064,-0.024772823679504175,47.616271961178484,69.80557227695388,51.02457076677723,sec_industrials,4
2025-11-11,XLY,Consumer Discretionary,239.5500030517578,"Ticker
XLY    6351783
Name: 2025-11-11 00:00:00, dtype: int64",0.5836409843277046,2.2189019896783346,-0.009174736115211468,52.889305831993674,29.966555580324552,49.458687307240865,sec_consumercyclical,5
2025-11-11,XLB,Materials,87.52999877929688,"Ticker
XLB    5575855
Name: 2025-11-11 00:00:00, dtype: int64",3.316805380199961,-1.7730914826984634,-0.04909467083897945,36.180433448315874,67.30413741374883,46.95194329981984,sec_basicmaterials,6
2025-11-11,XLC,Communication Services,114.19999694824219,"Ticker
XLC    3646296
Name: 2025-11-11 00:00:00, dtype: int64",1.2321597551019137,-0.340343312777891,-0.034767189139773724,42.654168886176535,25.28720658080917,44.643887223979355,sec_communicationservices,7
2025-11-11,XLF,Financials,53.209999084472656,"Ticker
XLF    29655339
Name: 2025-11-11 00:00:00, dtype: int64",1.5070601738314426,-0.05635348055647027,-0.03192729081755952,37.87179162263487,25.32135357458408,44.084776470361746,sec_financial,8
2025-11-11,XLRE,Real Estate,41.70000076293945,"Ticker
XLRE    5623078
Name: 2025-11-11 00:00:00, dtype: int64",1.8563804634195824,0.9685267149350585,-0.02167848886264423,39.530379442781516,7.487398104198434,43.79770679867929,sec_realestate,9
2025-11-11,XLU,Utilities,89.70999908447266,"Ticker
XLU    7193422
Name: 2025-11-11 00:00:00, dtype: int64",0.990653197431679,-2.1701176990144733,-0.05306493300213955,39.276065060051565,31.342002099873426,42.64736900135611,sec_utilities,10
2025-11-11,XLP,Consumer Staples,77.43000030517578,"Ticker
XLP    19741957
Name: 2025-11-11 00:00:00, dtype: int64",1.8949894484637353,-2.0988697807279744,-0.05235245381927456,43.03951473872825,7.947092797240984,41.49355042552753,sec_consumerdefensive,11
