Date,Market_Mode,Avg_FG_Score,Top_Sector,Top_Sector_Score,Num_Positions,Total_Investment,Avg_Risk_Reward,COT_Sentiment
2025-12-11 16:30:18.846887,NEUTRAL,52.82046810846028,Consumer Staples,54.67229941822562,8,9672.82,0.38625000000000004,BEARISH (STALE-55d)
