Date,Market_Mode,Avg_FG_Score,Top_Sector,Top_Sector_Score,Num_Positions,Total_Investment,Avg_Risk_Reward,COT_Sentiment
2026-07-22 20:59:52.809291,NEUTRAL,48.36286969228518,Energy,68.96148868668513,11,9809.53,1.17,N/A
