Date,Market_Mode,Avg_FG_Score,Top_Sector,Top_Sector_Score,Num_Positions,Total_Investment,Avg_Risk_Reward,COT_Sentiment
2026-06-05 21:10:35.681950,RISK_OFF,31.133768529191,Healthcare,55.232812781695685,11,9084.63,1.17,N/A
