Date,Market_Mode,Avg_FG_Score,Top_Sector,Top_Sector_Score,Num_Positions,Total_Investment,Avg_Risk_Reward,COT_Sentiment
2026-05-01 20:58:35.238572,AGGRESSIVE,65.69052672238001,Technology,76.76023165913098,8,9748.57,1.17,N/A
