Date,Market_Mode,Avg_FG_Score,Top_Sector,Top_Sector_Score,Num_Positions,Total_Investment,Avg_Risk_Reward,COT_Sentiment
2025-12-12 16:30:18.324292,NEUTRAL,50.71788259108101,Communication Services,58.8334144333279,8,9393.449999999999,0.10250000000000001,BEARISH (STALE-56d)
