Date,Market_Mode,Avg_FG_Score,Top_Sector,Top_Sector_Score,Num_Positions,Total_Investment,Avg_Risk_Reward,COT_Sentiment
2026-09-22 20:43:16.599803,RISK_OFF,65.90916972708676,Technology,69.54700722061432,11,8886.35,1.17,N/A
