Date,Market_Mode,Avg_FG_Score,Top_Sector,Top_Sector_Score,Num_Positions,Total_Investment,Avg_Risk_Reward,COT_Sentiment
2025-12-30 16:30:16.606243,NEUTRAL,49.184734789935085,Communication Services,61.60920651675477,8,9796.849999999999,0.07375000000000001,BEARISH (STALE-74d)
