Date,Market_Mode,Avg_FG_Score,Top_Sector,Top_Sector_Score,Num_Positions,Total_Investment,Avg_Risk_Reward,COT_Sentiment
2026-09-23 20:42:33.251830,RISK_OFF,68.001444760514,Technology,69.18293595790769,10,9524.81,1.17,N/A
