Date,Market_Mode,Avg_FG_Score,Top_Sector,Top_Sector_Score,Num_Positions,Total_Investment,Avg_Risk_Reward,COT_Sentiment
2025-11-29 16:30:14.900753,NEUTRAL,42.6624728951839,Healthcare,66.11111860792838,3,9978.73,0.06,BEARISH (STALE-43d)
