date,ticker,close_price,fg_index,sentiment,signal,signal_changed,volatility_14d,btc_momentum,volatility_regime,volume_pressure,rsi_multi,ma_position,trend_strength,btc_dominance
2025-10-31,IBIT,62.29999923706055,44.68519133395635,Neutral,HOLD,True,53.27881551455046,38.79555475171275,33.42830682234204,34.23826063255767,49.74719180317872,0,53.19243511044533,79.95417451206029
2025-10-31,IBIT,62.29999923706055,44.68519133395635,Neutral,HOLD,True,53.27881551455046,38.79555475171275,33.42830682234204,34.23826063255767,49.74719180317872,0,53.192435110445324,79.95417451206029
