date,ticker,sector,price,mom_5d,mom_20d,mom_60d,score,rank
2025-12-18,XLY,Consumer Discretionary,122.33999633789062,1.3587402080479594,8.984009025188922,3.5814035269493782,6.696428380046633,1
2025-12-18,XLF,Financials,54.540000915527344,-0.746132559999213,5.779673124252516,2.001121508128789,3.8219314189769964,2
2025-12-18,XLB,Materials,45.16999816894531,0.04428935191718164,5.3650555035351655,2.8695019947887035,3.76882565804977,3
2025-12-18,XLC,Communication Services,116.47000122070312,-0.06864163788924404,4.748627271664341,-0.4785077026701723,3.3034465987982653,4
2025-12-18,XLP,Consumer Staples,79.19000244140625,-0.289594224177403,3.5028103912530195,1.8259044099707467,2.3650890066238928,5
2025-12-18,XLI,Industrials,154.52999877929688,-1.4099825420534229,2.7801745966696823,2.1888622747482156,1.5231274550527505,6
2025-12-18,XLV,Healthcare,153.91000366210938,-0.09736070288286491,1.037223010610222,14.746885901166106,0.696847896562296,7
2025-12-18,XLK,Technology,141.5399932861328,-1.496283052921632,0.7509646376465229,1.8273332993761215,0.07679033047607642,8
2025-12-18,XLRE,Real Estate,40.47999954223633,-0.6625778104629942,-0.07405277842464919,-2.3872718816621563,-0.2506102880361527,9
2025-12-18,XLU,Utilities,43.189998626708984,0.8405248196680537,-2.362387180340708,1.1238575334243661,-1.4015135803380796,10
2025-12-18,XLE,Energy,44.119998931884766,-3.0542725574893126,-1.8246544723676816,-3.1925437338398477,-2.193539897904171,11
