date,ticker,sector,price,mom_5d,mom_20d,mom_60d,score,rank
2026-01-13,XLB,Materials,48.72999954223633,4.391600736200618,8.486253822605306,11.473706467490196,7.2578578966839,1
2026-01-13,XLI,Industrials,164.00999450683594,3.1704052635286972,4.996634284619672,8.463540668079684,4.448765578292379,2
2026-01-13,XLE,Energy,47.0,4.14358273349551,4.154349829948201,10.259696409185448,4.1511197010123935,3
2026-01-13,XLP,Consumer Staples,81.11000061035156,5.860085751523703,2.947277049968977,2.5469948582056645,3.8211196604353947,4
2026-01-13,XLY,Consumer Discretionary,124.20999908447266,2.7377977806602782,3.111982514011724,6.182201892795103,2.9997270940062903,5
2026-01-13,XLRE,Real Estate,40.93000030517578,1.9681139201289444,1.539441668844077,-1.5763031385071624,1.6680433442295373,6
2026-01-13,XLK,Technology,146.47999572753906,-0.03412478821700482,2.096301812497514,2.9452773728952497,1.4571738322831584,7
2026-01-13,XLU,Utilities,42.849998474121094,2.3405769458714865,0.7962212958956494,-5.709244168540739,1.2595279908884005,8
2026-01-13,XLV,Healthcare,156.74000549316406,-1.828885194769847,2.172829726555414,9.867705635225054,0.9723152501578358,9
2026-01-13,XLC,Communication Services,116.88999938964844,-0.1708061785782755,0.6163991597637475,2.025764342219083,0.3802375582611406,10
2026-01-13,XLF,Financials,54.22999954223633,-2.4815699567864336,-0.9653601277300972,4.291941777266617,-1.420223076446998,11
