date,ticker,sector,price,mom_5d,mom_20d,mom_60d,score,rank
2025-11-28,XLV,Healthcare,157.64999389648438,1.9662332799507576,9.251552711290078,14.844793487791396,7.065956881888281,1
2025-11-28,XLB,Materials,89.4000015258789,3.5321402497440646,3.748408292409189,-2.322470203896132,3.6835278796096516,2
2025-11-28,XLP,Consumer Staples,79.37000274658203,1.88703618987065,3.7516375772314037,-1.1813477625187696,3.1922571610231776,3
2025-11-28,XLE,Energy,90.44999694824219,1.1518662495953569,3.3832428354629407,4.420620696725708,2.7138298597026655,4
2025-11-28,XLF,Financials,53.33000183105469,3.2127031564461506,2.1060737094757753,0.8207287650269457,2.438062543566888,5
2025-11-28,XLY,Consumer Discretionary,236.4600067138672,4.860313398610727,1.1593611610126953,0.7515941704852258,2.269646832292105,6
2025-11-28,XLRE,Real Estate,41.66999816894531,1.8826323088990682,1.9324781805014402,-0.4550881265640516,1.9175244190207286,7
2025-11-28,XLC,Communication Services,115.38999938964844,3.1188541699549432,0.9359689447870689,0.9612224717852946,1.5908345123374312,8
2025-11-28,XLU,Utilities,90.62999725341797,2.813381377890267,1.014262171571234,9.30879873324213,1.553997933466944,9
2025-11-28,XLI,Industrials,153.69000244140625,2.713357900224267,-0.6464541885173092,2.249364026803913,0.3614894381051637,10
2025-11-28,XLK,Technology,286.2200012207031,4.765735150774919,-4.717205212136733,9.026811309480909,-1.8723231032632373,11
