date,ticker,sector,price,mom_5d,mom_20d,mom_60d,score,rank
2025-12-16,XLY,Consumer Discretionary,121.93000030517578,1.854482697921167,6.619447057032457,2.496638570578802,5.18995774929907,1
2025-12-16,XLF,Financials,54.63999938964844,1.3917238977443125,6.20019160234262,1.6369067998329045,4.7576512909631266,2
2025-12-16,XLB,Materials,45.0,1.717898491633929,5.3247550781234,-0.08881197760711723,4.242698102176558,3
2025-12-16,XLC,Communication Services,116.6500015258789,-0.35875815327595095,4.919950715676036,-1.4863627073712027,3.33633805499044,4
2025-12-16,XLP,Consumer Staples,79.27999877929688,1.3551489926507232,3.2695092431753503,1.1869819059191933,2.695201168017962,5
2025-12-16,XLI,Industrials,156.05999755859375,0.0,3.6805694451780058,1.9733431814875635,2.576398611624604,6
2025-12-16,XLV,Healthcare,154.07000732421875,1.268573644217863,1.5623008725472731,12.509131427934705,1.47418270404845,7
2025-12-16,XLRE,Real Estate,40.54999923706055,-0.07393443233209007,-0.31956997822021327,-3.4523827689034614,-0.24587931445377628,8
2025-12-16,XLK,Technology,142.55999755859375,-4.148455823429343,0.521781269326338,1.7486238937759246,-0.8792898585003661,9
2025-12-16,XLU,Utilities,43.040000915527344,0.7254888289539796,-3.885658577940798,0.5137814625667092,-2.5023143558723646,10
2025-12-16,XLE,Energy,43.810001373291016,-5.132089467784473,-3.0108409359850374,-1.749268393423864,-3.647215495524868,11
