date,ticker,sector,price,mom_5d,mom_20d,mom_60d,score,rank
2026-01-07,XLB,Materials,46.68000030517578,2.932749450506922,7.913903681348522,6.36056570772614,6.419557412096042,1
2026-01-07,XLV,Healthcare,159.66000366210938,3.1395352161114776,5.8838494180449175,12.95519522662767,5.0605551574648855,2
2026-01-07,XLF,Financials,55.595001220703125,1.5063004492316123,4.318079216596704,5.942474584964819,3.4745455863871766,3
2026-01-07,XLI,Industrials,158.97000122070312,2.48195347131559,3.319172669750703,5.317885744751272,3.068006910220169,4
2026-01-07,XLY,Consumer Discretionary,120.9000015258789,1.2477998643947164,2.669379705864694,3.60010005271989,2.2429057534237007,5
2026-01-07,XLC,Communication Services,117.08999633789062,-0.5351723379881324,1.039958633924054,3.187865652091304,0.5674193423503981,6
2026-01-07,XLE,Energy,45.130001068115234,0.9393916176313244,0.2085136450780567,5.382511534074186,0.427777036844037,7
2026-01-07,XLK,Technology,146.52999877929688,1.778146514473744,-0.594559640065595,2.922639456677656,0.1172522062962067,8
2026-01-07,XLRE,Real Estate,40.13999938964844,-0.5204438473705109,-0.39595656688712344,-0.8098602867753657,-0.43330275103213967,9
2026-01-07,XLP,Consumer Staples,76.62000274658203,-1.3645694572984257,-0.7393594214879506,-0.7776065900491291,-0.9269224322310932,10
2026-01-07,XLU,Utilities,41.85499954223633,-1.9559595018357245,-1.2908081558419604,-7.209663084767648,-1.4903535596400896,11
