date,ticker,sector,price,mom_5d,mom_20d,mom_60d,score,rank
2025-11-27,XLV,Healthcare,158.4199981689453,4.62290323910175,10.029172711417367,15.800408449620274,8.40729186972268,1
2025-11-27,XLP,Consumer Staples,78.91000366210938,2.4007347029941783,3.0425721798688077,-1.4738496215948582,2.850020936806419,2
2025-11-27,XLB,Materials,88.88999938964844,5.245086849628211,1.7746772575548908,-2.1990418670891354,2.815800135176887,3
2025-11-27,XLF,Financials,52.95000076293945,3.6000785181270922,1.650989840338557,-1.730845159935146,2.2357164436751176,4
2025-11-27,XLRE,Real Estate,41.470001220703125,2.724801382022246,2.017219345741439,0.06351127905088738,2.229493956625681,5
2025-11-27,XLE,Energy,89.27999877929688,0.4726515485713234,1.4430139895924343,1.0797868205336458,1.151905257286101,6
2025-11-27,XLY,Consumer Discretionary,235.0,6.257911063808597,-1.7353100574531877,0.10821413398272028,0.6626562789253476,7
2025-11-27,XLU,Utilities,89.98999786376953,2.2381291704562933,-0.12208724996055631,8.19986352060158,0.5859776761644986,8
2025-11-27,XLC,Communication Services,114.45999908447266,4.082929720768469,-1.5736536388747613,0.683013654300213,0.12332136901820778,9
2025-11-27,XLI,Industrials,152.8000030517578,3.3619706143161787,-1.4702081199229777,1.281454680652283,-0.020554499651230795,10
2025-11-27,XLK,Technology,283.7799987792969,4.273380541480409,-6.691219470882825,8.18789264912667,-3.4018394671738545,11
