date,ticker,sector,price,mom_5d,mom_20d,mom_60d,score,rank
2026-01-09,XLB,Materials,48.2599983215332,3.606690477539809,9.649901414433536,9.365617179722395,7.836938133365417,1
2026-01-09,XLY,Consumer Discretionary,124.41000366210938,3.4164592735573596,4.1321183593828525,6.230821532690434,3.9174206336352047,2
2026-01-09,XLI,Industrials,161.92999267578125,1.3012114437572553,4.116755642651104,6.4774571375881385,3.2720923829829496,3
2026-01-09,XLV,Healthcare,157.30999755859375,1.4641411060122733,3.838495913930662,10.81642381998873,3.1261894715551453,4
2026-01-09,XLF,Financials,55.72999954223633,-0.7126340963248712,3.7757983562415998,5.042782042888017,2.4292686204716585,5
2026-01-09,XLP,Consumer Staples,79.23999786376953,2.443438173151069,2.116744572284679,0.8149923176476337,2.214752652544596,6
2026-01-09,XLE,Energy,46.650001525878906,-0.5118316632405695,1.8788705416292295,9.007554928219053,1.1616598801682898,7
2026-01-09,XLC,Communication Services,117.91000366210938,0.13588421410561935,1.0435837451813867,2.505826960835922,0.7712738858586565,8
2026-01-09,XLRE,Real Estate,40.5,0.17313800221578912,0.893592875128979,-2.284914344934097,0.677456413255022,9
2026-01-09,XLU,Utilities,42.5099983215332,-0.4449705808229343,0.23046166626401465,-7.796613002287023,0.027831992137929973,10
2026-01-09,XLK,Technology,146.14999389648438,1.0579441508465681,-1.585640633401375,2.969877012412492,-0.7925651981269921,11
