date,ticker,sector,price,mom_5d,mom_20d,mom_60d,score,rank
2026-01-06,XLB,Materials,47.5,3.870545540086656,8.29030697983133,9.948643469547669,6.964378547907928,1
2026-01-06,XLI,Industrials,162.02000427246094,3.580108789841052,5.172030916079828,8.455591924835094,4.694454278208195,2
2026-01-06,XLF,Financials,56.40999984741211,2.2290676611702587,5.4529743856450485,8.525989798182977,4.485802368302611,3
2026-01-06,XLV,Healthcare,158.05999755859375,1.528780186782952,3.5711096893182637,11.697336666440572,2.95841083855767,4
2026-01-06,XLY,Consumer Discretionary,121.06999969482422,0.5898962120905793,1.319577336841049,6.063331401513028,1.1006729994159081,5
2026-01-06,XLE,Energy,45.630001068115234,1.4902179654936232,0.2155261611477277,8.00039257665357,0.5979337024514964,6
2026-01-06,XLK,Technology,146.64999389648438,0.8527544207043602,0.1858328971658274,5.515592742928899,0.38590935422738726,7
2026-01-06,XLRE,Real Estate,40.70000076293945,-0.04911703625760655,0.37767009454594547,1.1425923039849684,0.24963395530487986,8
2026-01-06,XLC,Communication Services,117.33000183105469,-0.81156401812712,0.49504271145079937,4.352695747336743,0.10306069257742356,9
2026-01-06,XLU,Utilities,42.90999984741211,-0.11638556360821228,-0.15825777626611304,-4.143069076971962,-0.1456961124687428,10
2026-01-06,XLP,Consumer Staples,77.46499633789062,-0.8765261351421083,-0.47607047242709255,-0.017311242953155226,-0.5962071712415973,11
