date,ticker,sector,price,mom_5d,mom_20d,mom_60d,score,rank
2025-12-02,XLV,Healthcare,154.36000061035156,-2.7776050534970564,6.860508045327429,11.88825350729974,3.9690741156800833,1
2025-12-02,XLP,Consumer Staples,78.76000213623047,0.8967519850500594,4.069769844919047,-1.7707699075307115,3.1178644869583505,2
2025-12-02,XLB,Materials,88.37000274658203,0.6377465021731643,3.7937554382063032,-1.9335448160763935,2.8469527573963616,3
2025-12-02,XLE,Energy,90.13999938964844,1.7266660295205405,2.269117329078285,3.8013360561918175,2.1063819392109617,4
2025-12-02,XLC,Communication Services,115.2300033569336,0.813648539234646,1.443795291765415,0.14018433812810205,1.2547512660061844,5
2025-12-02,XLF,Financials,52.84000015258789,0.5709920666786328,1.323103751716248,-0.6112773287454076,1.0974702462049635,6
2025-12-02,XLRE,Real Estate,40.9900016784668,-0.7265663124452204,0.3918683326886718,-1.378091295508066,0.05633793914850416,7
2025-12-02,XLI,Industrials,152.75999450683594,0.5529201869503009,-1.062175812486077,2.090591019827115,-0.5776470126551636,8
2025-12-02,XLY,Consumer Discretionary,236.44000244140625,1.3024886994085216,-2.370133953245024,0.49514932403138534,-1.2683471574489602,9
2025-12-02,XLU,Utilities,87.87999725341797,-1.047179744107296,-1.4245701073737793,6.348764201631352,-1.3113529983938341,10
2025-12-02,XLK,Technology,289.29998779296875,3.151963419818671,-4.176746618589511,9.1700455841486,-1.9781336070670563,11
