date,ticker,sector,price,mom_5d,mom_20d,mom_60d,score,rank
2026-01-12,XLB,Materials,48.52000045776367,2.1473693847656294,8.090569425472216,10.779018049803257,6.30760941326024,1
2026-01-12,XLY,Consumer Discretionary,124.5199966430664,2.8495886321453945,3.8165833040573416,7.363198315983355,3.5264849024837575,2
2026-01-12,XLI,Industrials,163.17999267578125,0.7159538160297796,3.8096005420459322,8.007173974124315,2.8815065242410864,3
2026-01-12,XLP,Consumer Staples,80.18000030517578,3.498127070828594,2.56758775948831,2.724025716016376,2.8467495528903948,4
2026-01-12,XLV,Healthcare,157.3800048828125,-0.4491058710385687,2.9106575909418453,11.052686321256001,1.902728552347721,5
2026-01-12,XLE,Energy,46.34000015258789,1.5337440234458377,1.6862872399697748,9.603700761015954,1.6405242750125937,6
2026-01-12,XLC,Communication Services,117.55000305175781,0.1875063643311803,0.959300874103941,3.293821261861507,0.7277625211721128,7
2026-01-12,XLRE,Real Estate,40.619998931884766,-0.1965646917813757,0.6468996530006876,-1.6903664805746343,0.3938603495660686,8
2026-01-12,XLF,Financials,55.290000915527344,-1.9680861353208345,1.1176284437617978,7.193287043456942,0.1919140700370081,9
2026-01-12,XLK,Technology,146.7899932861328,0.09546498157186889,-0.6469906301719286,3.3444394252476473,-0.4242539466487893,10
2026-01-12,XLU,Utilities,42.58000183105469,-0.7690468830829467,-0.32759821405530243,-6.629657896964558,-0.4600328147635957,11
