date,ticker,sector,price,mom_5d,mom_20d,mom_60d,score,rank
2026-01-02,XLB,Materials,46.119998931884766,0.02168362914953814,4.187149200168627,3.1325293599453907,2.9375095288629005,1
2026-01-02,XLI,Industrials,157.97999572753906,0.48978371655012953,2.7955846272333718,1.8838527009751305,2.103844354028399,2
2026-01-02,XLF,Financials,54.93000030517578,-1.2405585040625278,2.9355449123695587,3.012489922001471,1.6827138874399328,3
2026-01-02,XLE,Energy,45.650001525878906,3.2805446559069695,0.270364998193906,3.493618820867761,1.173418895507825,4
2026-01-02,XLC,Communication Services,116.9000015258789,-0.907009988770302,1.8661083404291956,1.4695025620486302,1.0341728416693463,5
2026-01-02,XLV,Healthcare,155.50999450683594,-0.34604840394829584,0.7042925025298352,8.070189242335047,0.38919023058639585,6
2026-01-02,XLU,Utilities,43.18000030517578,0.9350199562709882,-0.6769431316174801,-4.177327736372261,-0.19335420525093955,7
2026-01-02,XLRE,Real Estate,40.380001068115234,-0.3455068807177497,-0.6055195832584515,-1.2068944598490505,-0.5275157724962409,8
2026-01-02,XLP,Consumer Staples,77.69000244140625,-0.6902734147454015,-0.6554816836244259,0.6726979425782043,-0.6659192029607186,9
2026-01-02,XLK,Technology,144.3000030517578,-1.5218697509838064,-0.3283726466723591,-0.5683897135330129,-0.6864217779657933,10
2026-01-02,XLY,Consumer Discretionary,118.3499984741211,-3.0315481238191055,-0.7619244535591041,0.32533164386550073,-1.4428115546371045,11
