date,ticker,sector,price,mom_5d,mom_20d,mom_60d,score,rank
2025-12-05,XLC,Communication Services,117.12999725341797,1.98519704796567,4.208181195131067,0.16062926535906907,3.5412859509814476,1
2025-12-05,XLV,Healthcare,153.25999450683594,-1.3072309015793815,5.0157543805500415,11.477005699906728,3.118858795911214,2
2025-12-05,XLP,Consumer Staples,78.45999908447266,-1.0467925608160122,3.783069666768024,-1.6454167305457457,2.3341109984928132,3
2025-12-05,XLF,Financials,53.68000030517578,1.4936678476913823,2.4232025595519735,0.10541313297676158,2.144342145993796,4
2025-12-05,XLI,Industrials,154.5800018310547,2.073427984038334,1.3041520027023523,2.400477344048979,1.5349347971031468,5
2025-12-05,XLRE,Real Estate,40.9900016784668,-0.24336450170296953,0.6383553625156635,-2.4725839001861094,0.37383940325007353,6
2025-12-05,XLE,Energy,45.91999816894531,-49.715288740251786,-47.97779549643574,-47.72927550021421,-48.499043469580556,7
2025-12-05,XLB,Materials,44.09000015258789,-50.560663824051346,-48.0070771628658,-51.68059582313433,-48.77315316122146,8
2025-12-05,XLK,Technology,146.60000610351562,-48.80391025711393,-49.301423348015526,-45.81053859854528,-49.15216942074504,9
2025-12-05,XLY,Consumer Discretionary,119.7300033569336,-49.395604282212005,-49.15707649409809,-49.737594275333905,-49.22863483053226,10
2025-12-05,XLU,Utilities,43.29999923706055,-51.07897616993026,-51.05132298756605,-49.01583087976032,-51.059618942275314,11
