date,ticker,sector,price,mom_5d,mom_20d,mom_60d,score,rank
2025-12-11,XLB,Materials,45.119998931884766,2.336127865121851,2.3709543978590375,-0.22203835954979212,2.3605064380378815,1
2025-12-11,XLF,Financials,54.869998931884766,2.2168379656179793,2.2358874676351226,1.70077045690058,2.2301726170299796,2
2025-12-11,XLI,Industrials,157.72999572753906,2.037775817810572,2.1633501853064674,3.6868384530478915,2.125677875057699,3
2025-12-11,XLC,Communication Services,116.80999755859375,-0.2732004630136564,2.880039296018011,-1.431734298338172,1.9340673683085108,4
2025-12-11,XLP,Consumer Staples,78.80000305175781,0.4333468917315342,1.9141274738425418,-0.25052117869731605,1.4698932992092395,5
2025-12-11,XLE,Energy,45.959999084472656,0.0871100111550005,1.850413483595914,3.337874612658953,1.32142244186364,6
2025-12-11,XLY,Consumer Discretionary,120.18000030517578,0.375843093314443,1.017062345177222,0.12638926329437972,0.8246965696183883,7
2025-12-11,XLK,Technology,147.97000122070312,0.9345123193379212,0.687258070695651,7.315781360198059,0.7614343452883321,8
2025-12-11,XLV,Healthcare,153.5800018310547,0.2088002973303471,0.49731348672399367,12.22984048116571,0.4107595299058997,9
2025-12-11,XLRE,Real Estate,40.79999923706055,-0.4635336268016377,-1.3778093051506124,-2.255338476694946,-1.1035266016459198,10
2025-12-11,XLU,Utilities,43.04999923706055,-0.5773672157158516,-4.248220387690682,2.688726368683425,-3.1469644360982327,11
