date,ticker,sector,price,mom_5d,mom_20d,mom_60d,score,rank
2025-12-04,XLE,Energy,92.22000122070312,1.9568870449755638,5.490737991645189,4.349788381813657,4.430582707644302,1
2025-12-04,XLV,Healthcare,153.89999389648438,-2.3786870568877516,5.657002627495111,10.652599751728054,3.246295722180252,2
2025-12-04,XLB,Materials,88.47000122070312,-1.0402687799804688,3.813658710920609,-4.017019436571356,2.3574804636502855,3
2025-12-04,XLP,Consumer Staples,78.44999694824219,-1.1591353993993136,3.3052336399022275,-1.9874272490561284,1.9659229281117652,4
2025-12-04,XLF,Financials,53.65999984741211,0.6187849334842177,2.0152117947541903,-0.35786216880483446,1.5962837363731985,5
2025-12-04,XLC,Communication Services,115.79000091552734,0.34665181384410104,2.0895810129107684,-0.1599682234442401,1.5667022531907682,6
2025-12-04,XLI,Industrials,155.00999450683594,0.85886657847698,1.1814605709197457,1.8654528728882624,1.084682373186916,7
2025-12-04,XLRE,Real Estate,41.005001068115234,-1.5958654428875674,0.1832415401423093,-2.8726582920820753,-0.3504905547666537,8
2025-12-04,XLK,Technology,291.07000732421875,1.694502858930469,-1.3622925424651822,7.520133148545094,-0.4452539220464867,9
2025-12-04,XLY,Consumer Discretionary,238.13999938964844,0.7104764560943888,-1.2113159373261628,0.48864025691313095,-0.6347782192999973,10
2025-12-04,XLU,Utilities,87.37000274658203,-3.597036969691614,-1.6657239763151255,3.3949872970124417,-2.2451178743280717,11
