date,ticker,sector,price,mom_5d,mom_20d,mom_60d,score,rank
2025-12-10,XLC,Communication Services,117.06999969482422,1.1054484577046386,2.513137323359804,-1.1375184385440384,2.0908306636632545,1
2025-12-10,XLK,Technology,148.72999572753906,2.1953426907849183,1.518713197891297,9.730792153196699,1.7217020457593835,2
2025-12-10,XLI,Industrials,156.05999755859375,0.677377645937205,1.179974066786671,3.6818517415782903,1.0291951405318311,3
2025-12-10,XLF,Financials,53.88999938964844,0.4286238220096106,1.2779558670847901,-0.023297565107216478,1.0231562535622363,4
2025-12-10,XLB,Materials,44.2400016784668,0.011305681126327904,1.085347413327531,-2.168056406398444,0.76313489366717,5
2025-12-10,XLE,Energy,46.18000030517578,0.15181022315688963,0.90680852411682,3.5094583615425057,0.6803090338288409,6
2025-12-10,XLP,Consumer Staples,78.22000122070312,-0.293174934972662,1.0202775570369305,-1.8485115990663603,0.6262418094340527,7
2025-12-10,XLV,Healthcare,152.13999938964844,-1.1435962161374325,0.9689453045094609,11.396334505172057,0.3351828483153929,8
2025-12-10,XLY,Consumer Discretionary,119.70999908447266,0.537498438976014,-0.054270457589766785,-0.7152078335281642,0.12326021137996745,9
2025-12-10,XLRE,Real Estate,40.58000183105469,-1.024385777915393,-2.6858487083773808,-2.7129930115401324,-2.187409829238784,10
2025-12-10,XLU,Utilities,42.72999954223633,-2.2420488738570055,-4.737487507940019,1.9979329812420232,-3.9888559177151146,11
